ID,ID2,Item Title,Final URL,Image URL,Item Subtitle,Item Description,Item Category,Price
"Chevrolet Tahoe","1GNSCCKC7HR226723","2017 Chevrolet Tahoe","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Tahoe-2WD_Premier-Austin-TX/2936582483","http://inventory-dmg.assets-cdk.com/1/0/6/13964542601.jpg","Tahoe","MSRP: $70,560.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
Chevrolet Bonus Cash Program (Exp.02/28/2017): $500.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Chevrolet Bonus Cash Program 17-40AP expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","66560 USD"
"Chevrolet Tahoe","1GNSCCKC2HR185689","2017 Chevrolet Tahoe","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Tahoe-2WD_Premier-Austin-TX/2937726623","http://inventory-dmg.assets-cdk.com/8/9/3/13951535398.jpg","Tahoe","MSRP: $69,850.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
Chevrolet Bonus Cash Program (Exp.02/28/2017): $500.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Chevrolet Bonus Cash Program 17-40AP expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","65850 USD"
"Chevrolet Tahoe","1GNSCCKC3HR226895","2017 Chevrolet Tahoe","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Tahoe-2WD_Premier-Austin-TX/2937726643","http://inventory-dmg.assets-cdk.com/1/3/4/13943284431.jpg","Tahoe","MSRP: $71,055.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
Chevrolet Bonus Cash Program (Exp.02/28/2017): $500.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Chevrolet Bonus Cash Program 17-40AP expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","67055 USD"
"Chevrolet Tahoe","1GNSCCKC5HR227692","2017 Chevrolet Tahoe","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Tahoe-2WD_Premier-Austin-TX/2937838193","http://inventory-dmg.assets-cdk.com/6/1/0/14015442016.jpg","Tahoe","MSRP: $65,910.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
Chevrolet Bonus Cash Program (Exp.02/28/2017): $500.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Chevrolet Bonus Cash Program 17-40AP expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","61910 USD"
"Chevrolet Tahoe","1GNSCCKC1HR228564","2017 Chevrolet Tahoe","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Tahoe-2WD_Premier-Austin-TX/2937901443","http://inventory-dmg.assets-cdk.com/1/2/6/13951535621.jpg","Tahoe","MSRP: $65,910.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
Chevrolet Bonus Cash Program (Exp.02/28/2017): $500.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Chevrolet Bonus Cash Program 17-40AP expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","61910 USD"
"Chevrolet Tahoe","1GNSCCKC1HR230251","2017 Chevrolet Tahoe","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Tahoe-2WD_Premier-Austin-TX/2938502923","http://inventory-dmg.assets-cdk.com/1/7/5/14015442571.jpg","Tahoe","MSRP: $65,910.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
Chevrolet Bonus Cash Program (Exp.02/28/2017): $500.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Chevrolet Bonus Cash Program 17-40AP expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","61910 USD"
"Chevrolet Tahoe","1GNSCCKC5HR231919","2017 Chevrolet Tahoe","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Tahoe-2WD_Premier-Austin-TX/2938502933","http://inventory-dmg.assets-cdk.com/9/9/4/13933916499.jpg","Tahoe","MSRP: $65,910.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
Chevrolet Bonus Cash Program (Exp.02/28/2017): $500.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Chevrolet Bonus Cash Program 17-40AP expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","61910 USD"
"Chevrolet Tahoe","1GNSCCKC8HR113993","2017 Chevrolet Tahoe","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Tahoe-2WD_Premier-Austin-TX/2977943273","http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3377673/default/ext_GAZ_deg01.jpg","Tahoe","MSRP: $65,835.00  
Total GM Cash Rebates (Exp.01/01/2017): $500.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Final price includes Dealer Discount, GM Cash Rebates and includes any dealer installed options. Tax Title and License Fee Extra. Additional discounts may be available to TX residents. Contact dealership for details.","New","63667 USD"
"Chevrolet Tahoe","1GNSCCKC6HR252505","2017 Chevrolet Tahoe","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Tahoe-2WD_Premier-Austin-TX/2979801573","http://inventory-dmg.assets-cdk.com/2/4/4/14316498442.jpg","Tahoe","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","68630 USD"
"Chevrolet Tahoe","1GNSKBKC6HR230484","2017 Chevrolet Tahoe","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Tahoe-4WD_LT-Austin-TX/2935858413","http://inventory-dmg.assets-cdk.com/4/0/7/13933916704.jpg","Tahoe","MSRP: $64,725.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
Chevrolet Bonus Cash Program (Exp.02/28/2017): $500.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Chevrolet Bonus Cash Program 17-40AP expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","60725 USD"
"Chevrolet Tahoe","1GNSKBKC3HR254435","2017 Chevrolet Tahoe","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Tahoe-4WD_LT-Austin-TX/2949776453","http://inventory-dmg.assets-cdk.com/0/9/3/14039568390.jpg","Tahoe","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","61895 USD"
"Chevrolet Tahoe","1GNSKBKC7HR259069","2017 Chevrolet Tahoe","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Tahoe-4WD_LT-Austin-TX/2958176693","http://inventory-dmg.assets-cdk.com/3/5/1/14089753153.jpg","Tahoe","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","60740 USD"
"Chevrolet Tahoe","1GNSKCKC0HR243401","2017 Chevrolet Tahoe","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Tahoe-4WD_Premier-Austin-TX/2968608243","http://inventory-dmg.assets-cdk.com/2/8/8/14246986882.jpg","Tahoe","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","71780 USD"
"Chevrolet Tahoe","1GNSKCKC6HR309241","2017 Chevrolet Tahoe","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Tahoe-4WD_Premier-Austin-TX/2985546103","http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3377353/default/ext_GBA_deg01.jpg","Tahoe","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","69960 USD"
"Chevrolet Traverse","1GNKRGKDXHJ236918","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_1LT-Austin-TX/2897794263","http://inventory-dmg.assets-cdk.com/9/4/6/14400063649.jpg","Traverse","MSRP: $36,065.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","34065 USD"
"Chevrolet Traverse","1GNKRGKD8HJ237257","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_1LT-Austin-TX/2897794393","http://inventory-dmg.assets-cdk.com/0/2/5/13791763520.jpg","Traverse","MSRP: $36,065.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","34065 USD"
"Chevrolet Traverse","1GNKRGKD9HJ240801","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_1LT-Austin-TX/2902076823","http://inventory-dmg.assets-cdk.com/4/9/4/13773233494.jpg","Traverse","MSRP: $37,315.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","35315 USD"
"Chevrolet Traverse","1GNKRGKD3HJ240731","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_1LT-Austin-TX/2902076833","http://inventory-dmg.assets-cdk.com/6/8/0/13773234086.jpg","Traverse","MSRP: $37,315.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","35315 USD"
"Chevrolet Traverse","1GNKRGKDXHJ149245","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_1LT-Austin-TX/2964707383","http://inventory-dmg.assets-cdk.com/4/5/1/14198194154.jpg","Traverse","MSRP: $34,995.00  
Total GM Cash Rebates (Exp.01/01/2017): $500.00  
Dealer Discounts: $873.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Final price includes Dealer Discount, GM Cash Rebates and includes any dealer installed options. Tax Title and License Fee Extra. Additional discounts may be available to TX residents. Contact dealership for details.","New","31195 USD"
"Chevrolet Traverse","1GNKRGKD9HJ244752","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_1LT-Austin-TX/2972379773","http://inventory-dmg.assets-cdk.com/9/3/5/14253741539.jpg","Traverse","MSRP: $37,655.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","33642 USD"
"Chevrolet Traverse","1GNKRGKD3HJ289055","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_1LT-Austin-TX/2973014533","http://inventory-dmg.assets-cdk.com/9/6/3/14253765369.jpg","Traverse","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","36220 USD"
"Chevrolet Traverse","1GNKRHKDXHJ221700","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_2LT-Austin-TX/2884912093","http://inventory-dmg.assets-cdk.com/2/1/5/14160389512.jpg","Traverse","MSRP: $43,735.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","41735 USD"
"Chevrolet Traverse","1GNKRHKD7HJ223890","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_2LT-Austin-TX/2887011183","http://inventory-dmg.assets-cdk.com/4/4/0/14152280044.jpg","Traverse","MSRP: $40,490.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","38490 USD"
"Chevrolet Traverse","1GNKRHKD6HJ259053","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_2LT-Austin-TX/2920857793","http://inventory-dmg.assets-cdk.com/4/4/8/13868411844.jpg","Traverse","MSRP: $40,570.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","38570 USD"
"Chevrolet Traverse","1GNKRHKD0HJ331980","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_2LT-Austin-TX/2973945953","http://inventory-dmg.assets-cdk.com/4/6/7/14385486764.jpg","Traverse","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","40815 USD"
"Chevrolet Traverse","1GNKRHKD4HJ333408","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_2LT-Austin-TX/2974789103","http://inventory-dmg.assets-cdk.com/7/3/3/14385488337.jpg","Traverse","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","40815 USD"
"Chevrolet Traverse","1GNKRFKD1HJ150794","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2818903743","http://inventory-dmg.assets-cdk.com/5/9/1/13773232195.jpg","Traverse","MSRP: $33,970.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","30931 USD"
"Chevrolet Traverse","1GNKRFKD1HJ240138","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2900716143","http://inventory-dmg.assets-cdk.com/4/2/2/13773233224.jpg","Traverse","MSRP: $33,320.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","31320 USD"
"Chevrolet Traverse","1GNKRFKD6HJ240717","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2902076803","http://inventory-dmg.assets-cdk.com/3/6/8/13770850863.jpg","Traverse","MSRP: $33,320.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","31320 USD"
"Chevrolet Traverse","1GNKRFKD0HJ240941","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2902076863","http://inventory-dmg.assets-cdk.com/1/0/1/13773233101.jpg","Traverse","MSRP: $33,320.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","31320 USD"
"Chevrolet Traverse","1GNKRFKD8HJ241965","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2902922463","http://inventory-dmg.assets-cdk.com/5/4/8/13773233845.jpg","Traverse","MSRP: $33,320.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","31320 USD"
"Chevrolet Traverse","1GNKRFKD3HJ245681","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2904791153","http://inventory-dmg.assets-cdk.com/6/4/7/14071159746.jpg","Traverse","MSRP: $33,320.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","31320 USD"
"Chevrolet Traverse","1GNKRFKD6HJ251507","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2910324533","http://inventory-dmg.assets-cdk.com/6/7/0/14071160076.jpg","Traverse","MSRP: $33,320.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","31320 USD"
"Chevrolet Traverse","1GNKRFKD4HJ190139","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2917555243","http://inventory-dmg.assets-cdk.com/6/5/8/13803408856.jpg","Traverse","MSRP: $33,320.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","31320 USD"
"Chevrolet Traverse","1GNKRFED8HJ257790","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2919894673","http://inventory-dmg.assets-cdk.com/8/4/8/13863793848.jpg","Traverse","MSRP: $32,195.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","30195 USD"
